id,source,target,tweet_id,type
Sadd3030za3030terrlunaclassic,Sadd3030za3030,terrlunaclassic,1550515930194755584,retweet
Sajad379496terrlunaclassic,Sajad379496,terrlunaclassic,1550092744625983488,retweet
Shabhi62235442terrlunaclassic,Shabhi62235442,terrlunaclassic,1550130541999009793,retweet
ShuaibS96157490terrlunaclassic,ShuaibS96157490,terrlunaclassic,1551242308560904193,retweet
TsuiHematerrlunaclassic,TsuiHema,terrlunaclassic,1548653839150194690,retweet
bhise_aditerrlunaclassic,bhise_adi,terrlunaclassic,1550439240261160962,retweet
dortyaprgnzterrlunaclassic,dortyaprgnz,terrlunaclassic,1550113308459446272,retweet
efren46312592terrlunaclassic,efren46312592,terrlunaclassic,1548428871787114496,retweet
jaysmooth_shibterrlunaclassic,jaysmooth_shib,terrlunaclassic,1548670163381264387,retweet
kukitorc151terrlunaclassic,kukitorc151,terrlunaclassic,1550329361240412161,retweet
leonel_waboterrlunaclassic,leonel_wabo,terrlunaclassic,1550393115504148480,retweet
luncburn12terrlunaclassic,luncburn12,terrlunaclassic,1548409286895607808,retweet
mutlulukheryeterrlunaclassic,mutlulukherye,terrlunaclassic,1548563045453942789,retweet
nikpour6494terrlunaclassic,nikpour6494,terrlunaclassic,1550272816976519170,retweet
sandhunoman1terrlunaclassic,sandhunoman1,terrlunaclassic,1550221627203395584,retweet
sarodesanju9708terrlunaclassic,sarodesanju9708,terrlunaclassic,1550085072832802816,retweet
AdrianaIz333teslaownersSV,AdrianaIz333,teslaownersSV,1549678513044832256,quote
teslaownersSVoffset_sweetgum,teslaownersSV,offset_sweetgum,1556103490933387264,retweet
VolcanoPlaid69teslaownersSV,VolcanoPlaid69,teslaownersSV,1552977814659399680,quote
hanspradeteslaownersSV,hansprade,teslaownersSV,1548050158851567622,quote
offset_sweetgumteslaownersSV,offset_sweetgum,teslaownersSV,1552076035105075201,quote
XavierMuskTweettethereumtoken,XavierMuskTweet,tethereumtoken,1551242636140630016,quote
bitcoinsebhydthe3CryptoBoys,bitcoinsebhyd,the3CryptoBoys,1545733219835854849,quote
btcadamjhg1the3CryptoBoys,btcadamjhg1,the3CryptoBoys,1545647154521415680,quote
btckipodesthe3CryptoBoys,btckipodes,the3CryptoBoys,1545692399216857088,quote
btckipodfr1the3CryptoBoys,btckipodfr1,the3CryptoBoys,1545731605062352896,quote
btckipodfr2the3CryptoBoys,btckipodfr2,the3CryptoBoys,1545697694517284864,quote
digimoneymtythe3CryptoBoys,digimoneymty,the3CryptoBoys,1545657173354713089,quote
digimoneyyvesrthe3CryptoBoys,digimoneyyvesr,the3CryptoBoys,1545738362903994368,quote
AbulRahi3the_hindu,AbulRahi3,the_hindu,1546689165072297985,retweet
Olivia_Ava221the_hindu,Olivia_Ava221,the_hindu,1548271399164186625,retweet
Shiva03333180the_hindu,Shiva03333180,the_hindu,1553304430979690496,retweet
bijugovindthe_hindu,bijugovind,the_hindu,1547056127665324032,retweet
sumit_kumar_7the_question_7,sumit_kumar_7,the_question_7,1545794732260876289,retweet
DTorres85179502theaventors,DTorres85179502,theaventors,1550480934180372480,retweet
ousgaye1thecloud9crypto,ousgaye1,thecloud9crypto,1553162967163740160,retweet
thecloud9crytothecloud9crypto,thecloud9cryto,thecloud9crypto,1550292871219118081,retweet
_NewsReportthecryptobasic,_NewsReport,thecryptobasic,1546372034992775169,retweet
djdhdhdhs11thecryptobasic,djdhdhdhs11,thecryptobasic,1546406506295447554,retweet
SarahSaysWhatevthedailybeast,SarahSaysWhatev,thedailybeast,1547735169527730177,quote
desiCritic84thedailybeast,desiCritic84,thedailybeast,1547755554260496385,quote
MemeOfTheMomentthedailygripe_,MemeOfTheMoment,thedailygripe_,1545622839205806082,retweet
manishbpl1thefrontpagebd,manishbpl1,thefrontpagebd,1547899866868699138,quote
TLSLiveShowthehill,TLSLiveShow,thehill,1545758461593636864,quote
littlephetboythemojostory,littlephetboy,themojostory,1545615061267296256,retweet
swiftevo1thespace2022,swiftevo1,thespace2022,1547026678597111810,retweet
3hanotthetribunechd,3hanot,thetribunechd,1546877892386119680,retweet
extraharshthetribunechd,extraharsh,thetribunechd,1545626452606955520,retweet
phoolchandvrmathetribunechd,phoolchandvrma,thetribunechd,1550080890255986689,retweet
trader_whalethetribunechd,trader_whale,thetribunechd,1550138842967056387,quote
Emmi9553thewirehindi,Emmi9553,thewirehindi,1546122305314725891,retweet
Saud605089861thewirehindi,Saud605089861,thewirehindi,1546144583750664194,retweet
s33methisagent,s33me,thisagent,1550132544368128005,retweet
MTaylorCanfieldthomaskaine5,MTaylorCanfield,thomaskaine5,1548396218690154498,quote
Leila38_timesofindia,Leila38_,timesofindia,1546057007526027269,retweet
UtsavPurohit4timesofindia,UtsavPurohit4,timesofindia,1550474088228872193,retweet
Varun8Vijaytimesofindia,Varun8Vijay,timesofindia,1549424932567691264,retweet
kap_beetimesofindia,kap_bee,timesofindia,1546042663874568194,retweet
kavi_starkstimesofindia,kavi_starks,timesofindia,1547898235271794688,retweet
marcoliviersur1tinydevil_10,marcoliviersur1,tinydevil_10,1551611170758561792,retweet
HeatherRenn3373tobias_veromca,HeatherRenn3373,tobias_veromca,1550241367254638592,retweet
SkyNet_HTMLtoddlewis66,SkyNet_HTML,toddlewis66,1545766888659210243,quote
EY1961tokyonewsroom,EY1961,tokyonewsroom,1547029663687786496,retweet
EytUlkutolgaozcelkk008,EytUlku,tolgaozcelkk008,1548197515215810561,retweet
MehmetZlfKl1tolgaozcelkk008,MehmetZlfKl1,tolgaozcelkk008,1551485532034801664,retweet
Trk76223413tolgaozcelkk008,Trk76223413,tolgaozcelkk008,1548032505004974081,retweet
ahsenemintolgaozcelkk008,ahsenemin,tolgaozcelkk008,1548152791364882432,retweet
akrakr24061839tolgaozcelkk008,akrakr24061839,tolgaozcelkk008,1547222903267237888,retweet
gumusundegeritolgaozcelkk008,gumusundegeri,tolgaozcelkk008,1548978523582382082,retweet
lviyy58044133tolgaozcelkk008,lviyy58044133,tolgaozcelkk008,1547903078426243074,retweet
soykan84494991tolgaozcelkk008,soykan84494991,tolgaozcelkk008,1548222702455992321,retweet
hidiecrybyetolisVxxx,hidiecrybye,tolisVxxx,1549309898734927872,retweet
iamaBOT53933004tolu_joel_,iamaBOT53933004,tolu_joel_,1550287573377060867,retweet
Grumjumtomwarren,Grumjum,tomwarren,1545608407419301889,quote
Itsme_the_Kingtop10byte,Itsme_the_King,top10byte,1546182801426624515,retweet
altitude_jadentopherAlba26,altitude_jaden,topherAlba26,1546635770739449856,retweet
grego_oreotopherAlba26,grego_oreo,topherAlba26,1546624244800491523,retweet
KimRaph_4aaaahtracklist,KimRaph_4aaaah,tracklist,1546973061987143686,quote
kassattitrademapapp,kassatti,trademapapp,1546490079929049089,retweet
YazEker1trendcripto,YazEker1,trendcripto,1550117577849876489,retweet
memir93trendcripto,memir93,trendcripto,1550121683658293254,retweet
Ck_bigmanthingstriaslab,Ck_bigmanthings,triaslab,1547662962927628289,retweet
Hasan45149459triaslab,Hasan45149459,triaslab,1549396458285289475,retweet
SsmarcosS42triaslab,SsmarcosS42,triaslab,1547565002436988932,retweet
saryosaltribeofthought,saryosal,tribeofthought,1549013201588830208,quote
Bob59177308trish_regan,Bob59177308,trish_regan,1545577023153790976,retweet
GoldenSeal108trish_regan,GoldenSeal108,trish_regan,1545842362785484802,retweet
Jameswelljimtrish_regan,Jameswelljim,trish_regan,1545575775738413062,retweet
Mbongeni_Kupisotrish_regan,Mbongeni_Kupiso,trish_regan,1545578488626806786,retweet
Michael73168342trish_regan,Michael73168342,trish_regan,1545730147936047104,retweet
MxxxxxxJxxxxtrish_regan,MxxxxxxJxxxx,trish_regan,1545576161639628801,retweet
ReaganAcolytetrish_regan,ReaganAcolyte,trish_regan,1545572672813387776,retweet
TeamVeterantrish_regan,TeamVeteran,trish_regan,1545610393455714304,quote
cnewton_kytrish_regan,cnewton_ky,trish_regan,1545576708560113671,retweet
gibsonarttrish_regan,gibsonart,trish_regan,1545577081421135872,retweet
johnthomascvtrish_regan,johnthomascv,trish_regan,1545663437958795264,retweet
ronald_rhd64trish_regan,ronald_rhd64,trish_regan,1545573454602182657,retweet
1yudumcaytrk_ca_,1yudumcay,trk_ca_,1551886864025632772,retweet
YetkinKarakaya1trk_ca_,YetkinKarakaya1,trk_ca_,1551553798971293696,retweet
kurtoglu_seviltrk_ca_,kurtoglu_sevil,trk_ca_,1550979714503802883,retweet
metaversetokentrondaoreserve,metaversetoken,trondaoreserve,1550158183045398530,quote
dilignard75tropical_boy,dilignard75,tropical_boy,1545564730462445569,retweet
murielleV2017tropical_boy,murielleV2017,tropical_boy,1545848614404112385,retweet
oim781tropical_boy,oim781,tropical_boy,1545779105102266370,retweet
q_rosematropical_boy,q_rosema,tropical_boy,1545653982743371776,retweet
CryptoPeltztt_rubber,CryptoPeltz,tt_rubber,1549138193609474048,retweet
HODLBEKtt_rubber,HODLBEK,tt_rubber,1548293184760860673,retweet
RyanGSoapKing11tvukzone,RyanGSoapKing11,tvukzone,1548336846647672839,retweet
huimmbutjuykoitwistnturnz,huimmbutjuykoi,twistnturnz,1545980723651387392,retweet
menzmoristwistnturnz,menzmoris,twistnturnz,1548570494550548480,retweet
HannaWilczektylko_prawda_,HannaWilczek,tylko_prawda_,1545800744388988929,retweet
Michalina_1508tylko_prawda_,Michalina_1508,tylko_prawda_,1545703866838163456,retweet
SmartTomektylko_prawda_,SmartTomek,tylko_prawda_,1545703501107527680,retweet
Moixus1970ultimenotizie,Moixus1970,ultimenotizie,1549472004843208705,retweet
ultima_oraultimenotizie,ultima_ora,ultimenotizie,1545858681992105984,retweet
hamzal198umarshahid,hamzal198,umarshahid,1551929116194217994,retweet
acastrejonuniradionoticia,acastrejon,uniradionoticia,1547612081817411584,retweet
Tokyo__Shrineunknownguy561,Tokyo__Shrine,unknownguy561,1548624036506193920,retweet
DavidJamesVFXunusual_whales,DavidJamesVFX,unusual_whales,1553173212619452416,quote
Maryamf58261298usman_xjtu,Maryamf58261298,usman_xjtu,1545774312279400448,retweet
CenanYaveruzmancoin,CenanYaver,uzmancoin,1550124953957126146,quote
AugustVeblenvabby_16,AugustVeblen,vabby_16,1551495281715417090,retweet
BFBJSCvabby_16,BFBJSC,vabby_16,1551512303031488512,retweet
ChaiKhakhravabby_16,ChaiKhakhra,vabby_16,1551490959485337600,retweet
JENDORLEE3vabby_16,JENDORLEE3,vabby_16,1551461412706426881,retweet
cutletpavvvabby_16,cutletpavv,vabby_16,1551483518781235200,retweet
xanpinhavabby_16,xanpinha,vabby_16,1551451243175989248,retweet
dogeyinu_shibavaiospapa,dogeyinu_shiba,vaiospapa,1546528063550267393,retweet
Vashimakaram4varthabharati,Vashimakaram4,varthabharati,1545621401398259712,retweet
AmitKSaxena_vazy_7011,AmitKSaxena_,vazy_7011,1545832317851078656,retweet
BoringLarkavazy_7011,BoringLarka,vazy_7011,1546026792615436288,retweet
Garuda_912vazy_7011,Garuda_912,vazy_7011,1545673787819032577,retweet
Jin_Mao_vazy_7011,Jin_Mao_,vazy_7011,1545829037876002817,retweet
Siddhu__91vazy_7011,Siddhu__91,vazy_7011,1545762858910113792,retweet
Ujjwaljha21vazy_7011,Ujjwaljha21,vazy_7011,1545744041995776000,retweet
moroninhoodsvazy_7011,moroninhoods,vazy_7011,1545765521454288896,retweet
dmello_nash2506vd1_elbay,dmello_nash2506,vd1_elbay,1548967422086053889,retweet
Gabrielagladys5veganfuture,Gabrielagladys5,veganfuture,1550284061087879168,quote
WinterOakPressvelocirapture23,WinterOakPress,velocirapture23,1546572258491203585,retweet
CesarRuizRuizvicersolutions,CesarRuizRuiz,vicersolutions,1545743404054757377,retweet
Lucialicious22vicsepulveda,Lucialicious22,vicsepulveda,1549205177047126017,retweet
MadenNursatvictocrypto1,MadenNursat,victocrypto1,1550489324449300494,retweet
Alfonso0070vignettisti,Alfonso0070,vignettisti,1546806915111555072,retweet
illuminaativikramkharvi,illuminaati,vikramkharvi,1546139142484262913,retweet
Terrysagirlvinn_ayy,Terrysagirl,vinn_ayy,1545786065981607936,quote
M1F4ur3visibrain,M1F4ur3,visibrain,1547124219670151170,retweet
Karen_Russellvoxdotcom,Karen_Russell,voxdotcom,1547635716288442368,quote
missimpoliticvrushv14,missimpolitic,vrushv14,1545652400219774976,retweet
arv_bacawahananewsdotco,arv_baca,wahananewsdotco,1553489888841908224,retweet
yukierushdiewahananewsdotco,yukierushdie,wahananewsdotco,1552781580795424768,retweet
wjxqwwanqing313,wjxqw,wanqing313,1550130090301788160,retweet
BristolMyersSqiwarrenswil,BristolMyersSqi,warrenswil,1545592283696873472,retweet
FlaGolfrwarrenswil,FlaGolfr,warrenswil,1547926546005970945,retweet
LarvalGoforthwarrenswil,LarvalGoforth,warrenswil,1547629124939681792,retweet
MartyDouglas11warrenswil,MartyDouglas11,warrenswil,1547621761021186052,retweet
NancyMa52371753warrenswil,NancyMa52371753,warrenswil,1546698130795757568,retweet
ProudAFAmericanwarrenswil,ProudAFAmerican,warrenswil,1546152462750322689,retweet
Sua1Politicallywarrenswil,Sua1Politically,warrenswil,1546856625184448512,retweet
WontCaveDavewarrenswil,WontCaveDave,warrenswil,1553620818654965761,retweet
Zen_Soulwarrenswil,Zen_Soul,warrenswil,1545609063404298240,retweet
digbyanddadwarrenswil,digbyanddad,warrenswil,1547617364551733248,retweet
julyjaneshawneewarrenswil,julyjaneshawnee,warrenswil,1546906992471642113,retweet
medic2RN_RJCwarrenswil,medic2RN_RJC,warrenswil,1553567220080513026,retweet
p0l6rb36rwarrenswil,p0l6rb36r,warrenswil,1546633737345159178,retweet
plain_me9warrenswil,plain_me9,warrenswil,1548323152647766018,retweet
rn_wingwarrenswil,rn_wing,warrenswil,1553676973691609090,retweet
statsguywarrenswil,statsguy,warrenswil,1547631638590283776,retweet
PFeyisholawayki_chain,PFeyishola,wayki_chain,1546129497703022592,retweet
fadoportugalwayki_chain,fadoportugal,wayki_chain,1546153546164436995,retweet
BobBobbyBobBobsweirddalle,BobBobbyBobBobs,weirddalle,1547500799374376960,quote
willstauffwillchamberlain,willstauff,willchamberlain,1547030291587407872,quote
Ajay41870925william_volk,Ajay41870925,william_volk,1546131412801056769,retweet
_niikhiiwithnikkhil,_niikhii,withnikkhil,1545581781172162561,retweet
AsiaWMOworldmediaorg,AsiaWMO,worldmediaorg,1545783670635520000,retweet
Diana26834wowsuchcurrency,Diana26834,wowsuchcurrency,1546756403964301312,retweet
Gregpagemillerwowsuchcurrency,Gregpagemiller,wowsuchcurrency,1545924228440068096,retweet
HussienHenedywowsuchcurrency,HussienHenedy,wowsuchcurrency,1546975041698643968,retweet
NPukhtiiwowsuchcurrency,NPukhtii,wowsuchcurrency,1546764518671392768,retweet
fastaireZAwowsuchcurrency,fastaireZA,wowsuchcurrency,1546908070403522561,retweet
maha_dev69wowsuchcurrency,maha_dev69,wowsuchcurrency,1546779998194782208,retweet
tonybarkerherewowsuchcurrency,tonybarkerhere,wowsuchcurrency,1546810558728503298,retweet
6hEl30Rn40n4TOwxavieratech,6hEl30Rn40n4TOw,xavieratech,1553496661376245762,retweet
AbdusSo52658605xavieratech,AbdusSo52658605,xavieratech,1553459949505634305,retweet
Alfnanbhgjfjfxavieratech,Alfnanbhgjfjf,xavieratech,1553654636925669376,retweet
AliMoha08548677xavieratech,AliMoha08548677,xavieratech,1553627658294099969,retweet
AndoryMlinaxavieratech,AndoryMlina,xavieratech,1553591678321188866,retweet
Ansan99596903xavieratech,Ansan99596903,xavieratech,1553684060383444992,retweet
ArianaNguyn2xavieratech,ArianaNguyn2,xavieratech,1553699151057002496,retweet
AzharGalaxy2xavieratech,AzharGalaxy2,xavieratech,1553572937319739392,retweet
BadshahWhalesxavieratech,BadshahWhales,xavieratech,1553720083993829376,retweet
Bbbhh49877785xavieratech,Bbbhh49877785,xavieratech,1553533825459752960,retweet
Bmimran68079243xavieratech,Bmimran68079243,xavieratech,1553622082000678912,retweet
CyFauncexavieratech,CyFaunce,xavieratech,1553568012787240960,retweet
Cynthia_iris22xavieratech,Cynthia_iris22,xavieratech,1553652891247837184,retweet
FARMENANISHBABSxavieratech,FARMENANISHBABS,xavieratech,1553661690042015745,retweet
Gangsterfake2xavieratech,Gangsterfake2,xavieratech,1553639027827515392,retweet
GeologyKaushikxavieratech,GeologyKaushik,xavieratech,1553667021019029505,retweet
GlynSheenaxavieratech,GlynSheena,xavieratech,1553649658685435904,retweet
GmalEed100xavieratech,GmalEed100,xavieratech,1553676925041872897,retweet
HowladerMdrabbixavieratech,HowladerMdrabbi,xavieratech,1553675827359137792,retweet
Il18081826xavieratech,Il18081826,xavieratech,1553651876222177286,retweet
Juliett67829910xavieratech,Juliett67829910,xavieratech,1553682867917848577,retweet
Kdjsjdh4xavieratech,Kdjsjdh4,xavieratech,1553552134402379777,retweet
LipperGeorgexavieratech,LipperGeorge,xavieratech,1553609707105001472,retweet
LunBI54120995xavieratech,LunBI54120995,xavieratech,1553660292927696896,retweet
MDLimonPramani1xavieratech,MDLimonPramani1,xavieratech,1553592966790656000,retweet
Mac_the_nftxavieratech,Mac_the_nft,xavieratech,1553547531166121990,retweet
MtodoMetodoxavieratech,MtodoMetodo,xavieratech,1553552414170648576,retweet
MurielBatangxavieratech,MurielBatang,xavieratech,1553714340326408192,retweet
Mustakim6494xavieratech,Mustakim6494,xavieratech,1553457781868417024,retweet
NannNweNiHlain3xavieratech,NannNweNiHlain3,xavieratech,1553506471857364992,retweet
Nemo04354544xavieratech,Nemo04354544,xavieratech,1553486707487547393,retweet
NftUniversedropxavieratech,NftUniversedrop,xavieratech,1553694225283383297,retweet
Princessoffortnxavieratech,Princessoffortn,xavieratech,1553499362939916288,retweet
ProNostalgicxavieratech,ProNostalgic,xavieratech,1553578901204455426,retweet
Rich51269183xavieratech,Rich51269183,xavieratech,1553694878764531712,retweet
RockNbagxavieratech,RockNbag,xavieratech,1553659314400813057,retweet
RudySmith94xavieratech,RudySmith94,xavieratech,1553459229758935040,retweet
Saberx2mxavieratech,Saberx2m,xavieratech,1553488621319163905,retweet
SagorAh13924606xavieratech,SagorAh13924606,xavieratech,1553635612401766400,retweet
SaifullaBiswasxavieratech,SaifullaBiswas,xavieratech,1553612274853883904,retweet
Sakibal08647704xavieratech,Sakibal08647704,xavieratech,1553688719005102080,retweet
Saloni9950xavieratech,Saloni9950,xavieratech,1553576356923015168,retweet
Sariii79396215xavieratech,Sariii79396215,xavieratech,1553596914909827074,retweet
Shtou4xavieratech,Shtou4,xavieratech,1553712443247005698,retweet
Slmebikoxavieratech,Slmebiko,xavieratech,1553692049253228545,retweet
Tati48378274xavieratech,Tati48378274,xavieratech,1553471461993717762,retweet
Todoslosputoscxavieratech,Todoslosputosc,xavieratech,1553588818644721664,retweet
UJJAWAL29216024xavieratech,UJJAWAL29216024,xavieratech,1553540736825827328,retweet
Vanshitamexavieratech,Vanshitame,xavieratech,1553623628440211456,retweet
abdalladon604xavieratech,abdalladon604,xavieratech,1553482294224101379,retweet
aminichizxavieratech,aminichiz,xavieratech,1553596838548217856,retweet
eliasss47730001xavieratech,eliasss47730001,xavieratech,1553662203454169094,retweet
elkhosht19xavieratech,elkhosht19,xavieratech,1553460985494740995,retweet
ghalib_javed29xavieratech,ghalib_javed29,xavieratech,1553686998073987072,retweet
jhggyyttxavieratech,jhggyytt,xavieratech,1553478991616491520,retweet
joshwa54xavieratech,joshwa54,xavieratech,1553529585836457984,retweet
mahmoudazmi07xavieratech,mahmoudazmi07,xavieratech,1553661446365618176,retweet
masudtasnim97xavieratech,masudtasnim97,xavieratech,1553650651069960192,retweet
mhmwdzt15xavieratech,mhmwdzt15,xavieratech,1553574718644576258,retweet
mjhwl03696014xavieratech,mjhwl03696014,xavieratech,1553616375624732672,retweet
moataz339xavieratech,moataz339,xavieratech,1553514490939031554,retweet
mostafa01327566xavieratech,mostafa01327566,xavieratech,1553691405851172866,retweet
mostafa01327566Communityshill,mostafa01327566,Communityshill,1554914233384636418,retweet
namngo94444xavieratech,namngo94444,xavieratech,1553628691368128512,retweet
nino207777xavieratech,nino207777,xavieratech,1553674392487559169,retweet
phungvantienzxavieratech,phungvantienz,xavieratech,1553503401207508993,retweet
ripongmoonxavieratech,ripongmoon,xavieratech,1553477986267308032,retweet
sabryalrobyxavieratech,sabryalroby,xavieratech,1553473988646653954,retweet
sadiya_thaseenxavieratech,sadiya_thaseen,xavieratech,1553479679905972225,retweet
sesec10xavieratech,sesec10,xavieratech,1553526649416736769,retweet
sleepiemilliexavieratech,sleepiemillie,xavieratech,1553588844636901376,retweet
smar6nkxavieratech,smar6nk,xavieratech,1553474591363780608,retweet
toan57612196xavieratech,toan57612196,xavieratech,1553723893667762176,retweet
xvjfffhxavieratech,xvjfffh,xavieratech,1553564166186745856,retweet
yu80650587xavieratech,yu80650587,xavieratech,1553690510388301831,retweet
zihad55933381xavieratech,zihad55933381,xavieratech,1553556711654338560,retweet
kayrakonusuyorxbirdenklem,kayrakonusuyor,xbirdenklem,1545811588745158659,retweet
W0LFy2000xfeedbaakx1,W0LFy2000,xfeedbaakx1,1546189862537203713,quote
fsweeftxiexuan34264713,fsweeft,xiexuan34264713,1552429848555323392,retweet
jiangsan13xiexuan34264713,jiangsan13,xiexuan34264713,1552412563429683201,retweet
pi84447110xiexuan34264713,pi84447110,xiexuan34264713,1552201754346913792,retweet
officerboosixmafiaxroly,officerboosi,xmafiaxroly,1545773234758582273,retweet
k_madhusudhakarxpressandhra,k_madhusudhakar,xpressandhra,1550706811715534848,retweet
crypTO__DeltAyamasan_crypto,crypTO__DeltA,yamasan_crypto,1553350432873140225,retweet
ACE032021yangzhanhua1,ACE032021,yangzhanhua1,1548932009162342400,retweet
Agoos49005yangzhanhua1,Agoos49005,yangzhanhua1,1549623747602452480,retweet
AmataThanakonyangzhanhua1,AmataThanakon,yangzhanhua1,1549974499239424000,retweet
Andri86983618yangzhanhua1,Andri86983618,yangzhanhua1,1552825851691307008,retweet
AryaSomrajyangzhanhua1,AryaSomraj,yangzhanhua1,1548711523828498432,retweet
BindyDanceyangzhanhua1,BindyDance,yangzhanhua1,1548423811770380291,retweet
Bv686766yangzhanhua1,Bv686766,yangzhanhua1,1549766440772743168,retweet
Ekosukamto17yangzhanhua1,Ekosukamto17,yangzhanhua1,1549961555596509185,retweet
Kellis98366825yangzhanhua1,Kellis98366825,yangzhanhua1,1548953925239427074,retweet
KhatVong17yangzhanhua1,KhatVong17,yangzhanhua1,1549982108126683137,retweet
Mdl94998211yangzhanhua1,Mdl94998211,yangzhanhua1,1548353124322066433,retweet
RolandoAguilanyangzhanhua1,RolandoAguilan,yangzhanhua1,1549680438662565888,retweet
RoyenzCyangzhanhua1,RoyenzC,yangzhanhua1,1548992339183513600,retweet
SallyLlianyangzhanhua1,SallyLlian,yangzhanhua1,1548883205498994688,retweet
Shaazmannyangzhanhua1,Shaazmann,yangzhanhua1,1549137140394741760,retweet
UmarAbdul7197yangzhanhua1,UmarAbdul7197,yangzhanhua1,1549680272974675969,retweet
Yang2763866466Qyangzhanhua1,Yang2763866466Q,yangzhanhua1,1549969983219929088,retweet
azheng44703684yangzhanhua1,azheng44703684,yangzhanhua1,1552106409843728388,retweet
bingjie1304999yangzhanhua1,bingjie1304999,yangzhanhua1,1549606274571984896,retweet
byuan3563yangzhanhua1,byuan3563,yangzhanhua1,1548450186380226569,retweet
cuijianqiang2yangzhanhua1,cuijianqiang2,yangzhanhua1,1554441857458847744,retweet
elvin_yewyangzhanhua1,elvin_yew,yangzhanhua1,1550139995968905217,retweet
hanielezaby777yangzhanhua1,hanielezaby777,yangzhanhua1,1548708820192477186,retweet
huashao48712510yangzhanhua1,huashao48712510,yangzhanhua1,1549417458334740480,retweet
iadamuyangzhanhua1,iadamu,yangzhanhua1,1549406875233517570,retweet
kobongfireyangzhanhua1,kobongfire,yangzhanhua1,1548662435804233729,retweet
linyufan310019yangzhanhua1,linyufan310019,yangzhanhua1,1548697710299033602,retweet
liuguoli4yangzhanhua1,liuguoli4,yangzhanhua1,1549024104740581377,retweet
liukechao42yangzhanhua1,liukechao42,yangzhanhua1,1549005475315720193,retweet
mvp__shaqyangzhanhua1,mvp__shaq,yangzhanhua1,1548921151379865602,retweet
nengnian1yangzhanhua1,nengnian1,yangzhanhua1,1548820848781406208,retweet
nolimitcryptyangzhanhua1,nolimitcrypt,yangzhanhua1,1554457780266082305,retweet
nolimitcryptnergizy32132110,nolimitcrypt,nergizy32132110,1554151889695961088,retweet
osmanuysal11yangzhanhua1,osmanuysal11,yangzhanhua1,1549336014602264576,retweet
rickycoronado14yangzhanhua1,rickycoronado14,yangzhanhua1,1550356072661385216,retweet
ruyi314yangzhanhua1,ruyi314,yangzhanhua1,1552582453713567744,retweet
shihuaizhou1yangzhanhua1,shihuaizhou1,yangzhanhua1,1549318950894202881,retweet
stinomeyangzhanhua1,stinome,yangzhanhua1,1548731623776157697,retweet
tongxiaolong5yangzhanhua1,tongxiaolong5,yangzhanhua1,1552128030633447424,retweet
wang2022520yangzhanhua1,wang2022520,yangzhanhua1,1548952398923812864,retweet
weibingtuan1wbtyangzhanhua1,weibingtuan1wbt,yangzhanhua1,1552203395573764101,retweet
weimejie168fayangzhanhua1,weimejie168fa,yangzhanhua1,1552108052739813376,retweet
windreislyangzhanhua1,windreisl,yangzhanhua1,1548551661274251264,retweet
wufeng88623194yangzhanhua1,wufeng88623194,yangzhanhua1,1552118865231876097,retweet
xia131313yangzhanhua1,xia131313,yangzhanhua1,1552147034601398272,retweet
xiaotangyuan512yangzhanhua1,xiaotangyuan512,yangzhanhua1,1552623460978868225,retweet
yangshaokang1yangzhanhua1,yangshaokang1,yangzhanhua1,1552105703115878400,retweet
yuangan97230395yangzhanhua1,yuangan97230395,yangzhanhua1,1549172446808248320,retweet
yuexi90958837yangzhanhua1,yuexi90958837,yangzhanhua1,1548689231098261504,retweet
yulliang1yangzhanhua1,yulliang1,yangzhanhua1,1548552422561177600,retweet
corentinpezyannickboutot,corentinpez,yannickboutot,1547099293328326656,retweet
willbandzzyaronbrook,willbandzz,yaronbrook,1553613558327435264,retweet
61_19_MKAyenimesaj,61_19_MKA,yenimesaj,1546750388895977472,retweet
liorchorevyoramkraus,liorchorev,yoramkraus,1550848560706486272,retweet
Mustafa31434908youthdiploforum,Mustafa31434908,youthdiploforum,1548391050909138945,retweet
Mus_Kaplan06ysrgvnn,Mus_Kaplan06,ysrgvnn,1546071547919613956,retweet
OKANYIL91728183ysrgvnn,OKANYIL91728183,ysrgvnn,1546104599068741633,retweet
SOFTWARE588588ysrgvnn,SOFTWARE588588,ysrgvnn,1545826013367750658,retweet
SerpilYalcnkayaysrgvnn,SerpilYalcnkaya,ysrgvnn,1545722304604377088,retweet
Yazaner0680ysrgvnn,Yazaner0680,ysrgvnn,1545749457274298369,retweet
dobbitoooysrgvnn,dobbitooo,ysrgvnn,1545810849704677377,retweet
eylemcikiniz_ysrgvnn,eylemcikiniz_,ysrgvnn,1545817604224438280,retweet
karbonatlisirkeysrgvnn,karbonatlisirke,ysrgvnn,1545841216490717184,retweet
umutyeniceysrgvnn,umutyenice,ysrgvnn,1545880378258460676,retweet
zemberek222ysrgvnn,zemberek222,ysrgvnn,1545865668423294976,retweet
spencerofgrovezachrawartwork,spencerofgrove,zachrawartwork,1550253170886168581,retweet
kaliptra84zellissh,kaliptra84,zellissh,1546772697589469184,retweet
CestLeMondeDeD1zerohedge,CestLeMondeDeD1,zerohedge,1549998123635937281,quote
JohnnybNetworkzerohedge,JohnnybNetwork,zerohedge,1546138521739485185,quote
facesofrektNFTzerolab07,facesofrektNFT,zerolab07,1546028490474102784,retweet
DexAustzeroshorts,DexAust,zeroshorts,1548877883355017217,retweet
